_id,news_title,news_date,news_brand,news_contents
6625cb8f5e3c7f1c3a69af1c,"폴라리스쉐어테크, 40억 투자 유치..'폴라리스쉐어' 서비스 활성화 탄력",2022. 7. 27. 10:10,,"[파이낸셜뉴스] 폴라리스그룹의 블록체인 개발 전문 계열사 폴라리스쉐어테크는 유상증자 및 신주인수권부사채(BW) 발행을 통해 폴라리스오피스 외 1인으로부터 총 40억원 규모의 투자를 유치했다고 27일 밝혔다.\n조달 자금은 지식공유 블록체인 플랫폼 ‘폴라리스쉐어’의 서비스 고도화 및 연구개발, 전문인력 확보 등 사업을 확대하기 위한 운영자금으로 사용할 예정이다.\n폴라리스쉐어는 글로벌 오피스 소프트웨어 ‘폴라리스오피스’를 기반으로 문서 게시자와 사용자를 연결해주는 지식공유 블록체인 플랫폼이다. 문서 게시자와 사용자의 상호 가치평가를 통해 게시자는 보상을 얻고 사용자는 저비용으로 고품질의 정보를 얻을 수 있다. 폴라리스쉐어테크가 개발 및 운영을 담당하고 있다.\n폴라리스쉐어테크 관계자는 “이번 투자 유치를 계기로 폴라리스쉐어는 더욱 고도화된 탈중앙화 지식 생태계를 구축해 나갈 수 있을 것”이라며 “전 세계 1억2000만명 폴라리스 오피스 가입자들에게 폴라리스쉐어 서비스를 제공함으로써 폴라리스쉐어 서비스 활성화는 물론 폴라리스오피스 사용자들도 더욱 많은 혜택을 누리게 될 것”이라고 밝혔다.\n폴라리스오피스 사용자들은 누구든지 손쉽게 폴라리스쉐어 서비스를 사용할 수 있다. 별도의 회원가입 절차 없이 단순 계정 연동을 통해 폴라리스쉐어에 문서를 자유롭게 업로드할 수 있을 뿐만 아니라 필요한 정보를 검색하고 인기 라이브러리를 열람, 투표, 공유, 찜 할 수 있다."
6625cb965e3c7f1c3a69af1d,"폴라리스쉐어테크, 40억 투자 유치.. ""폴라리스쉐어 서비스 활성화 탄력""",2022. 7. 27. 10:11,,"[아시아경제 장효원 기자] 폴라리스그룹의 블록체인 개발 전문 계열사 폴라리스쉐어테크는 유상증자 및 신주인수권부사채 발행을 통해 폴라리스오피스 외 1인으로부터 총 40억원 규모의 투자를 유치했다고 27일 밝혔다.\n조달 자금은 지식공유 블록체인 플랫폼 ‘폴라리스쉐어’ 서비스 고도화 및 연구개발, 전문 인력 확보 등 사업을 확대하기 위한 운영자금으로 사용할 예정이다.\n폴라리스쉐어는 글로벌 오피스 소프트웨어 ‘폴라리스 오피스’를 기반으로 하여 문서 게시자와 사용자를 연결해주는 지식공유 블록체인 플랫폼이다. 문서 게시자와 사용자의 상호 가치평가를 통해 게시자는 보상을 얻고 사용자는 저비용으로 고품질의 정보를 얻을 수 있다. 폴라리스쉐어테크가 개발 및 운영을 담당하고 있다.\n폴라리스쉐어테크 관계자는 “이번 투자 유치를 계기로 폴라리스쉐어는 더욱 고도화된 탈중앙화 지식 생태계를 구축해 나갈 수 있을 것”이라며 “글로벌 1억2000만명 폴라리스 오피스 가입자들에게 폴라리스쉐어 서비스를 제공함으로써 폴라리스쉐어 서비스 활성화는 물론 폴라리스 오피스 사용자들도 더욱 많은 혜택을 누리게 될 것”이라고 밝혔다.\n폴라리스 오피스 사용자들은 누구든지 손쉽게 폴라리스쉐어 서비스를 사용할 수 있다. 별도의 회원가입 절차 없이 단순 계정 연동을 통해 폴라리스쉐어에 문서를 자유롭게 업로드할 수 있을 뿐만 아니라 필요한 정보를 검색하고 인기 라이브러리를 열람, 투표, 공유, 찜 할 수 있다.\n장효원 기자 specialjhw@asiae.co.kr"
6625cb9c5e3c7f1c3a69af1e,"폴라리스쉐어테크, 40억 투자 유치..폴라리스쉐어 서비스 활성화 탄력",2022. 7. 27. 10:22,,"폴라리스그룹의 블록체인 개발 전문 계열사 폴라리스쉐어테크는 유상증자 및 신주인수권부사채 발행을 통해 폴라리스오피스 외 1인으로부터 총 40억원 규모의 투자를 유치했다고 27일 밝혔다.\n조달 자금은 지식공유 블록체인 플랫폼 '폴라리스쉐어' 서비스 고도화 및 연구개발, 전문 인력 확보 등 사업을 확대하기 위한 운영자금으로 사용할 예정이다.\n폴라리스쉐어는 글로벌 오피스 소프트웨어 '폴라리스 오피스'를 기반으로 하여 문서 게시자와 사용자를 연결해주는 지식공유 블록체인 플랫폼이다. 문서 게시자와 사용자의 상호 가치평가를 통해 게시자는 보상을 얻고 사용자는 저비용으로 고품질의 정보를 얻을 수 있다. 폴라리스쉐어테크가 개발 및 운영을 담당하고 있다.\n폴라리스쉐어테크 관계자는 ""이번 투자 유치를 계기로 폴라리스쉐어는 더욱 고도화된 탈중앙화 지식 생태계를 구축해 나갈 수 있을 것""이라며 ""글로벌 1억2000만명 폴라리스 오피스 가입자들에게 폴라리스쉐어 서비스를 제공함으로써 폴라리스쉐어 서비스 활성화는 물론 폴라리스 오피스 사용자들도 더욱 많은 혜택을 누리게 될 것""이라고 말했다.\n한편 폴라리스 오피스 사용자들은 누구든지 손쉽게 폴라리스쉐어 서비스를 사용할 수 있다. 별도의 회원가입 절차 없이 단순 계정 연동을 통해 폴라리스쉐어에 문서를 자유롭게 업로드할 수 있을 뿐만 아니라 필요한 정보를 검색하고 인기 라이브러리를 열람, 투표, 공유, '찜' 할 수 있다.\n[머니투데이 스타트업 액셀러레이팅 미디어 플랫폼 '유니콘팩토리']\n[관련기사]☞ 19살에 '고딩 아빠'된 김승현 ""전 여친, 내게 임신 고백하며 눈물""☞ 김연아 열애, 3년간 아무도 몰랐던 이유…""과거 연애 때문""☞ 유인경 ""70번 맞선 끝에 두 달 만에 결혼…남편, 30년째 백수""☞ 오은영 ""내 바지 홈쇼핑서 산 것…77사이즈 입어"" 고백☞ 김준호, ♥김지민 용돈 받는다는 폭로에 ""2000만원 빌렸지만…""\n김건우 기자 jai@mt.co.kr\n<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
6625cba35e3c7f1c3a69af1f,"폴라리스쉐어테크, 40억 규모 투자 유치",2022. 7. 27. 11:04,,"[서울=뉴시스] 김경택 기자 = 폴라리스그룹의 블록체인 개발 전문 계열사 폴라리스쉐어테크는 유상증자, 신주인수권부사채 발행을 통해 폴라리스오피스 외 1인으로부터 총 40억원 규모의 투자를 유치했다고 27일 밝혔다.\n조달 자금은 지식공유 블록체인 플랫폼 '폴라리스쉐어' 서비스 고도화와 연구개발, 전문 인력 확보 등 사업을 확대하기 위한 운영자금으로 사용할 예정이다.\n폴라리스쉐어는 글로벌 오피스 소프트웨어 '폴라리스 오피스'를 기반으로 문서 게시자와 사용자를 연결해주는 지식공유 블록체인 플랫폼이다. 문서 게시자와 사용자의 상호 가치평가를 통해 게시자는 보상을 얻고 사용자는 저비용으로 고품질의 정보를 얻을 수 있다. 폴라리스쉐어테크가 개발, 운영을 담당하고 있다.\n폴라리스쉐어테크 관계자는 ""이번 투자 유치를 계기로 폴라리스쉐어는 더욱 고도화된 탈중앙화 지식 생태계를 구축해 나갈 수 있을 것""이라며 ""글로벌 1억2000만명 폴라리스 오피스 가입자들에게 폴라리스쉐어 서비스를 제공함으로써 폴라리스쉐어 서비스 활성화는 물론 폴라리스 오피스 사용자들도 더욱 많은 혜택을 누리게 될 것""이라고 말했다.\n☞공감언론 뉴시스 mrkt@newsis.com"
6625cbaa5e3c7f1c3a69af20,"폴라리스오피스, 상반기 순이익 124억.. 전년比 972%↑",2022. 8. 17. 08:57,,"[아시아경제 장효원 기자] 글로벌 오피스 소프트웨어 ‘폴라리스 오피스’로 안정적 수익기반을 구축한 폴라리스오피스가 사업영역 확대와 관계사 매각 차익으로 2분기에도 호실적을 달성했다.\n17일 폴라리스오피스는 올해 상반기 연결 기준 당기순이익이 전년 동기 대비 972% 늘어난 124억원을 기록했다고 밝혔다. 같은 기간 연결 기준 매출액과 영업이익은 전년 동기 대비 각각 2%, 15% 증가한 117억원, 12억원을 기록했다.\n상반기 별도 기준으로는 누적 매출액 113억원, 영업이익 17억원을 달성했다. 전년 동기 대비 각각 26%, 55% 증가한 수치다. ‘폴라리스 오피스’ 플랫폼의 지속적인 성장세로 별도 영업이익은 반기 만에 지난해 온기 영업이익의 80%를 넘어섰다.\n이어 같은 기간 별도 기준 당기순이익도 118억원을 기록하며 전년 동기 대비 큰 폭의 흑자전환에 성공했다. 관계사였던 아이윈플러스(전 폴라리스웍스) 매각 차익 122억원을 포함해 영업외이익이 크게 늘었다.\n폴라리스오피스 관계자는 “지난해 성공적인 턴어라운드를 기점으로 올해도 지속적인 수익 상승세를 이어가고 있다”며 “실적 개선과 더불어 조성우 폴라리스그룹 회장으로의 최대주주 변경을 통해 그룹 중심의 안정적 지배구조도 확립했다”고 밝혔다.\n이어 “플랫폼 사업영역을 확대하는 동시에 비대면 협업도구 솔루션 ‘아틀라시안’의 수요 증가에 대응하고 관계사 폴라리스쉐어테크를 통한 블록체인 사업 안정화에도 힘쓰고 있다”며 “하반기에도 실적 호조세가 계속될 것으로 예상한다”고 덧붙였다.\n한편 조성우 폴라리스그룹 회장은 지난 7월 전환사채 전환권 행사를 통해 폴라리스오피스의 최대주주로 올라섰다. 특수관계자를 포함한 최대주주 지분율은 총 23.35%다. 폴라리스오피스를 중심으로 폴라리스그룹 계열사간 시너지를 확대하고 책임경영을 강화할 계획이다.\n장효원 기자 specialjhw@asiae.co.kr"
6625cbb05e3c7f1c3a69af21,"폴라리스오피스, 상반기 순이익 124억 전년比 972%↑",2022. 8. 17. 08:57,,"오피스 소프트웨어 전문기업 폴라리스오피스가 사업영역 확대와 관계사 매각 차익으로 2분기에도 호실적을 달성했다.\n17일 폴라리스오피스는 반기 연결기준 당기순이익이 전년동기대비 972% 늘어난 124억원을 기록했다고 밝혔다. 같은 기간 연결기준 매출액과 영업이익은 전년동기대비 각각 2%, 15% 증가한 117억원, 12억원을 기록했다.\n상반기 별도기준으로는 누적 매출액 113억원, 영업이익 17억원을 달성했다. 전년동기대비 각각 26%, 55% 증가한 수치다. '폴라리스 오피스' 플랫폼의 지속적인 성장세로 별도 영업이익은 반기만에 지난해 온기 영업이익의 80%를 넘어섰다.\n같은 기간 별도기준 당기순이익도 118억원을 기록하며 전년동기대비 큰 폭의 흑자전환에 성공했다. 관계사였던 아이윈플러스(전 폴라리스웍스) 매각 차익 122억원을 포함해 영업외이익이 크게 늘었다.\n폴라리스오피스 관계자는 ""지난해 성공적인 턴어라운드를 기점으로 올해도 지속적인 수익 상승세를 이어가고 있다""며 ""실적 개선과 더불어 조성우 폴라리스그룹 회장으로의 최대주주 변경을 통해 그룹 중심의 안정적 지배구조도 확립했다""고 말했다.\n이어 ""플랫폼 사업영역을 확대하는 동시에 비대면 협업도구 솔루션 '아틀라시안'의 수요 증가에 대응하고 관계사 폴라리스쉐어테크를 통한 블록체인 사업 안정화에도 힘쓰고 있다""며 ""하반기에도 실적 호조세가 계속될 것으로 예상한다""고 덧붙였다.\n한편 조성우 폴라리스그룹 회장은 지난 7월 전환사채 전환권 행사를 통해 폴라리스오피스의 최대주주로 올라섰다. 특수관계자를 포함한 최대주주 지분율은 총 23.35%다. 폴라리스오피스를 중심으로 폴라리스그룹 계열사간 시너지를 확대하고 책임경영을 강화할 계획이다\n[관련기사]☞ 유흥업소 출근하는 아이돌 연습생들…""서로 소개해준다""☞ '이혼 기자회견' 이상민도 당황…최민수 옆에 앉아 있었던 이유☞ 2년 수술 미룬 이정재, 몸상태 이 정도일 줄은…""어떻게 버틴 거냐""☞ 月277만원 버는 22세女, 3년만에 1억 모은 비결…""월급 80% 적금""☞ 사남매 키우는 '중딩엄빠'…""애들 아빠는 총 3명"" 충격\n김건우 기자 jai@mt.co.kr\n<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
6625cbb65e3c7f1c3a69af22,"폴라리스쉐어, 첫 NFT 프로젝트 민팅 물량 3분 만에 완판",2022. 9. 7. 14:47,,"[아시아경제 장효원 기자] 탈중앙화 지식 공유 서비스 업체 폴라리스쉐어테크는 첫 NFT(대체불가능토큰) 프로젝트 '하울링 폴라 울프(HOWLIN' POLA WOLF)’를 통해 민팅(발행)한 NFT 물량을 완판했다고 7일 밝혔다.\n폴라리스쉐어테크 관계자는 ""경쟁구매 고객과 사전확정구매 고객을 대상으로 진행한 NFT 민팅 물량을 각각 3분, 6분 만에 완판했다""며 ""이번 민팅을 시작으로 폴라리스쉐어 서비스는 큐레이션 시즌, 에코 시스템, 마이닝 시스템 등을 구축 및 운영할 예정이다""라고 말했다.\n이번 프로젝트는 폴라리스쉐어 서비스 내 가상자산 시스템 구축을 위한 거버넌스 모객과 초기 커뮤니티 형성을 위해 진행됐다. 이번에 민팅한 제네시스 NFT는 500개 한정으로 발행했다. 세계 최대 NFT 마켓플레이스인 오픈씨(Opensea)의 클레이튼(KLAY) 프로젝트 기준으로 거래량 4위에 올랐다. 2차 거래 최저가는 930 KLAY로 민팅가 500 KLAY 대비 약 2배 상승했다.\n해당 프로젝트에는 폴라리스오피스, 더펑크판다 NFT 프로젝트, 애니버스 라바 NFT 프로젝트, 마린블루스 리부트클럽, 강아지 소셜클럽 등이 파트너로 참여했다.\nNFT 구매고객은 폴라리스쉐어 서비스를 통해 문서 공유 및 평가에 참여할 수 있다. 레전더리(legendary) 등급에 해당하는 고객은 민팅 금액의 20배에 달하는 POLA코인 에어드랍 혜택도 받는다. POLA코인은 가상자산 거래소 빗썸에 상장돼 있으며 '웹3.0'시대를 위한 폴라리스쉐어 서비스에 활용된다.\n폴라리스쉐어테크는 전세계 1.2억명의 유저를 보유한 오피스 소프트웨어 전문기업 폴라리스오피스의 관계사다. 폴라리스쉐어테크는 지식공유 플랫폼을 활용한 S2E(Share to Earn) 사업 모델을 구축 중이다. 기존의 지식 공유 시스템을 넘어 지식 생산자는 지식 공유를 통한 보상을, 사용자는 저비용으로 고품질의 지식을 얻는 서비스 사업이다.\n장효원 기자 specialjhw@asiae.co.kr"
6625cbbd5e3c7f1c3a69af23,"폴라리스쉐어, 첫 NFT 프로젝트 민팅 물량 3분 만에 완판",2022. 9. 7. 14:48,,"탈중앙화 지식 공유 서비스 업체 폴라리스쉐어테크는 첫 NFT(대체불가능토큰) 프로젝트 '하울링 폴라 울프(HOWLIN' POLA WOLF)'를 통해 민팅(발행)한 NFT 물량을 완판했다고 7일 밝혔다.\n폴라리스쉐어테크 관계자는 ""경쟁구매 고객과 사전확정구매 고객을 대상으로 진행한 NFT 민팅 물량을 각각 3분, 6분만에 완판했다""며 ""이번 민팅을 시작으로 폴라리스쉐어 서비스는 큐레이션 시즌, 에코 시스템, 마이닝 시스템 등을 구축 및 운영할 예정이다""라고 말했다.\n이번 프로젝트는 폴라리스쉐어 서비스 내 가상자산 시스템 구축을 위한 거버넌스 모객과 초기 커뮤니티 형성을 위해 진행됐다. 이번에 민팅한 제네시스 NFT는 500개 한정으로 발행했다. 세계 최대 NFT 마켓플레이스인 오픈씨(Opensea)의 클레이튼(KLAY) 프로젝트 기준으로 거래량 4위에 올랐다. 2차 거래 최저가는 930 KLAY로 민팅가 500 KLAY 대비 약 2배 상승했다.\n해당 프로젝트에는 폴라리스오피스, 더펑크판다 NFT 프로젝트, 애니버스 라바 NFT 프로젝트, 마린블루스 리부트클럽, 강아지 소셜클럽 등이 파트너로 참여했다.\nNFT 구매고객은 폴라리스쉐어 서비스를 통해 문서 공유 및 평가에 참여할 수 있다. 레전더리(legendary) 등급에 해당하는 고객은 민팅 금액의 20배에 달하는 POLA코인 에어드랍 혜택도 받는다. POLA코인은 가상자산 거래소 빗썸에 상장되어 있으며 '웹3.0'시대를 위한 폴라리스쉐어 서비스에 활용된다.\n폴라리스쉐어테크는 전세계 1억2000만명의 유저를 보유한 오피스 소프트웨어 전문기업 폴라리스오피스의 관계사다. 폴라리스쉐어테크는 지식공유 플랫폼을 활용한 S2E(Share to Earn) 사업 모델을 구축 중이다. 기존의 지식 공유 시스템을 넘어 지식 생산자는 지식 공유를 통한 보상을, 사용자는 저비용으로 고품질의 지식을 얻는 서비스 사업이다\n[관련기사]☞ 처가살이+주말부부 아이 셋…27세 아빠 웃으며 ""다 된다""☞ 윤종신 때문?…'서울대 22학번' 정지웅 ""학점 망했다""☞ '장동건 조카' 유민, 아이돌→BJ 전향…수입은 얼마?☞ 뷔·제니, 일정 빼곡하다더니 뉴욕 데이트? '럽스타그램' 의혹☞ 김보민 ""♥김남일에 질척거려 결혼""→오은영 ""연애 고수""\n김건우 기자 jai@mt.co.kr\n<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
6625cbc35e3c7f1c3a69af24,"폴라리스쉐어, 첫 NFT 프로젝트 민팅 물량 3분 만에 완판",2022. 9. 7. 15:15,,"탈중앙화 지식 공유 서비스 업체 폴라리스쉐어테크는 첫 NFT(대체불가능토큰) 프로젝트 ‘하울링 폴라 울프(HOWLIN’ POLA WOLF)’를 통해 민팅(발행)한 NFT 물량을 완판했다고 7일 밝혔다.\n폴라리스쉐어테크 관계자는 “경쟁구매 고객과 사전확정구매 고객을 대상으로 진행한 NFT 민팅 물량을 각각 3분, 6분만에 완판했다”며 “이번 민팅을 시작으로 폴라리스쉐어 서비스는 큐레이션 시즌, 에코 시스템, 마이닝 시스템 등을 구축 및 운영할 예정이다”라고 말했다.\n이번 프로젝트는 폴라리스쉐어 서비스 내 가상자산 시스템 구축을 위한 거버넌스 모객과 초기 커뮤니티 형성을 위해 진행됐다. 이번에 민팅한 제네시스 NFT는 500개 한정으로 발행했다. 세계 최대 NFT 마켓플레이스인 오픈씨(Opensea)의 클레이튼(KLAY) 프로젝트 기준으로 거래량 4위에 올랐다. 2차 거래 최저가는 930 KLAY로 민팅가 500 KLAY 대비 약 2배 상승했다.\n해당 프로젝트에는 폴라리스오피스, 더펑크판다 NFT 프로젝트, 애니버스 라바 NFT 프로젝트, 마린블루스 리부트클럽, 강아지 소셜클럽 등이 파트너로 참여했다.\nNFT 구매고객은 폴라리스쉐어 서비스를 통해 문서 공유 및 평가에 참여할 수 있다. 레전더리(legendary) 등급에 해당하는 고객은 민팅 금액의 20배에 달하는 POLA코인 에어드랍 혜택도 받는다. POLA코인은 가상자산 거래소 빗썸에 상장되어 있으며 ‘웹3.0′시대를 위한 폴라리스쉐어 서비스에 활용된다.\n폴라리스쉐어테크는 오피스 소프트웨어 전문기업 폴라리스오피스의 관계사다. 폴라리스쉐어테크는 지식공유 플랫폼을 활용한 S2E(Share to Earn) 사업 모델을 구축 중이다.\n- Copyright ⓒ 조선비즈 & Chosun.com -"
6625cbca5e3c7f1c3a69af25,김상철 한컴 회장은 왜 토큰 사업에 뛰어 들었나,2022. 10. 5. 11:01,,"한컴, 토큰 사업 시작 당시 업계서 논란이 된 인물 영입 '한컴 토큰'으로 불리는 '아로와나 토큰' 시세 조작 의혹 관련 국정감사가 6일 진행되는 가운데 한컴 토큰이 시작된 배경을 둘러싸고 여러 의혹이 제기된다. 사진은 김 회장이 2018년 서울 종로구 포시즌스호텔에서 열린 '한컴 신사업 전략발표 기자간담회'에 나선 모습. /사진=뉴스1\n'한글과컴퓨터(한컴) 토큰'으로 불린 '아로와나 토큰' 시세 조작 의혹으로 해당 토큰 관련자들이 6일 국회 정무위원회 국정감사장에 선다. 아로와나 토큰의 기술 파트너인 박진홍 엑스탁 전 대표가 출석하는 가운데 김상철 한컴 회장이 해당 토큰으로 비자금을 조성했다는 의혹이 제기되고 있다.\n양기대 의원(더불어민주당·경기 광명시을)실에 따르면 분산형 인센티브 지식 거래 시스템 '폴라리스쉐어'가 자사 암호화폐 '폴라(POLA)' 토큰을 2020년 11월19일 빗썸에 상장하자 폴라리스쉐어의 지분 5%를 보유한 정보기술(IT) 업체 '폴라리스오피스'(당시 인프라웨어)가 3일 연속 상한가를 쳤다.\n폴라 토큰 역시 상장 가격 대비 약 167배 상승(30원 상장, 최고가 5000원)하자 김상철 회장이 이를 계기로 연내 토큰 발행을 지시했다고 알려진다. 하지만 한컴은 금거래의 디지털화를 추진하는 과정에서 금을 대신해 글로벌하게 거래할 수 있는 수단으로 가상화폐에 주목하고 아로와나 프로젝트를 추진한 것이라고 주장하고 2020년 12월 블록체인 전문가 박진홍씨(국감 소환 인물)를 영입해 기술 자문을 받았다.\n박진홍 전 엑스탁 대표는 당시 업계서 여러 논란에 휩싸인 인물이었다. 엑스탁 코인은 2018년 코인빗 등 중소 가상자산거래소에 상장했지만 백서에서 제시한 계획을 대부분 이행하지 못했다. 결국 엑스탁은 코인빗에서도 2020년 말 상장폐지됐고 많은 투자자들이 큰 손실을 입었다.\n한컴 토큰 사업의 핵심인 박 전 대표가 이 같은 논란에 휘말리자 토큰 사업에 대한 업계의 의구심이 커졌다. 이에 토큰 발행사 아로와나 테크는 급하게 그를 일종의 사업 계획서인 '백서'에서 제외하기도 했다.\n아로와나 토큰은 한컴 계열사 '한컴위드' 투자 소식이 알려지면서 지난해 4월20일 국내 가상자산 거래소 '빗썸'에 상장하자마자 급등했다. 30분 만에 1075배(10만 7500%) 뛰며 5만3800원에 거래됐다. 이후 가격이 급락해 투자자들 사이에선 뒷말이 무성했다. 특정 세력의 시세 조작이라고 보는 시각이 많았다. 가상화폐 전문가는 ""가격이 폭등한 배경에는 인위적인 개입이 있었을 것""이라고 분석했다.\n양기대 의원실에 따르면 김상철 회장이 보유한 아로와나 토큰은 4.5억개로 추산된다. 해당 토큰은 빗썸에 상장될 당시 시가 총액 225억원(50원x4.5억개)이었지만 상장 당일 시가 총액이 24조2100억원(5만3800원x4.5억개)으로 치솟기도 했다. 이로써 김 회장이 얻은 이득은 수 백억원에서 수 천억원에 달할 것으로 보는 시각도 있다. 양기대 의원실 관계자는 ""가상화폐가 상장한 뒤 가격이 폭등하는 일은 쉽지 않다""며 ""김상철 회장 측이 시세 차익을 거두기 위해 모종의 조치를 취한 것 아니냐는 의심이 든다""고 전했다.\n이와 관련해 아로와나재단 관계자는 ""아로와나 토큰은 상장 당시 에어드랍으로 유통시킨 150만개, 위탁판매사에 지급된 850만개 외에는 지갑에 그대로 있었고 재단에서 유통한 물량이 없었기 때문에 '가격이 폭등했으니 막대한 시세 차익을 거두었을 것'이라는 주장은 사실무근이다""며 ""아로와나토큰은 한컴그룹 각 계열사 간 플랫폼 구축이나 활성화를 위한 수단으로서, 관계사 정관이나 계약서 등에 의하여 토큰의 유통으로 임직원이 개인적 이득을 취할 수 없도록 엄격하게 제도화되어 있다""고 입장을 표명했다.\n김 회장은 지난해 10월 아로와나 토큰 발행 등과 관련된 녹취록이 공개돼 곤욕을 치렀다. 녹취록에는 아로와나 토큰 실소유주를 김 회장으로 하는 이면계약이 있었고, 김 회장이 토큰으로 비자금을 조성하라고 지시했다는 내용이 담겼다. 김 회장이 비자금을 만들기 위한 방법을 박 전 대표와 상의하라는 내용도 있었다. 관련 의혹들은 현재 경기남부경찰청에서 수사하고 있다.\n[머니S 주요뉴스]\n☞ 18세 박유진, 전 재산 3만원인데… 배달료만 80만원?\n☞ 박수홍 응급실 실려갈 때… ""'폭행' 父는 형수와 식사""\n☞ ""제주도 안 가요""… 빗장 풀자 일본여행 봇물\n☞ 최강희 은퇴?… 시간당 1만원 고깃집 설거지 알바\n☞ ""세입자님 모셔요""… 4.5억 전세계약하면 '샤넬백' 선물\n☞ ""한국은 이미 강대국… 미국은 한국의 불만을 해결할 것""\n☞ ""걸그룹에 200억 썼다""… 임창정, 재산 얼마길래?\n☞ 역술가 한숨 유발한 박수홍과 母의 사주풀이\n☞ ""♥김지민 잡지 싹쓸이""… 김준호, 열혈 사랑꾼이네?\n☞ ""의상이 찢어졌어""… 신비, '8년차' 아이돌의 위기탈출\n양진원 기자 newsmans12@mt.co.kr\n<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>"
6625cbd45e3c7f1c3a69af26,"폴라리스오피스, 7분기 연속 흑자… 3분기 누적 영업익 전년치 초과 달성",2022. 11. 15. 08:17,,"[아시아경제 장효원 기자] 폴라리스오피스가 안정적인 수익구조를 구축했다. 지난해 성공적인 턴어라운드를 기점으로 7개 분기 연속 흑자기조를 이어가고 있다.\n15일 폴라리스오피스는 별도 기준 올해 3분기 영업이익이 8억원으로 전년 동기 대비 82% 증가했다고 밝혔다. 같은 기간 별도 기준 매출액은 59억원으로 전년 동기 대비 38% 늘었으며 당기순이익은 4억원으로 흑자전환했다.\n대표 제품인 ‘폴라리스오피스’ 기반의 오피스 사업부 매출이 꾸준히 늘었다. 별도 기준 3분기 누적 매출액은 172억원으로 지난해 온기 매출액 182억원에 육박한다. 별도 기준 3분기 누적 영업이익은 전년 동기 대비 63% 증가한 25억원으로 지난해 온기 영업이익 21억원을 돌파했다.\n연결 기준으로는 올해 3분기 누적 당기순이익이 128억원으로 전년 동기 대비 5247% 늘었다. 관계사 매각 차익 122억원 등이 반영돼 실적 성장을 뒷받침했다. 같은 기간 연결 기준 매출액과 영업이익도 전년 동기 대비 약 4%씩 증가한 178억원, 17억원을 기록했다.\n폴라리스오피스 관계자는 ""지난해 성공적인 턴어라운드에 이어 ‘폴라리스오피스’를 중심으로 한 플랫폼 사업영역 확대, 비대면 협업도구 솔루션 ‘아틀라시안’의 수요 증가로 올해 3분기에도 지속적인 성장세를 이어가고 있다”며 “종속회사 폴라리스쉐어테크를 중심으로 블록체인 사업도 안정화하기 위해 노력 중”이라고 말했다.\n이어 “3분기 중 그룹사 체제의 안정적 지배구조 확립을 완료한 만큼, 기존 사업과 시너지 효과를 낼 수 있는 추가적인 신성장동력을 찾는 것이 목표”라고 강조했다.\n한편 폴라리스오피스그룹은 폴라리스오피스, 폴라리스세원, 폴라리스우노로 이어지는 안정적 지배구조를 확립했다. 폴라리스오피스의 최대주주인 조성우 폴라리스오피스그룹 회장은 책임경영 의지를 표명하고자 지난 10월 장내매수를 통해 폴라리스오피스 지분율을 특별관계자 포함 24.09%로 높였다.\n장효원 기자 specialjhw@asiae.co.kr"
