_id,news_title,news_date,news_brand,news_contents
6625bae88c913b31d0c39b87,"폴라리스오피스, 네이버 웨일 브라우저 연동…협력관계 확대",2023. 4. 21. 08:22,,"폴라리스오피스는 네이버 웨일 브라우저에 문서 뷰어 뿐만 아니라 편집, 저장 기능을 모두 갖춘 웹 기반 오피스 SW 솔루션을 연동했다고 21일 밝혔다.\n네이버 웨일 브라우저 사용자들은 별도의 프로그램 설치 없이도 '폴라리스 오피스 웹'을 이용해 한글(HWP), MS 오피스 등의 문서 편집 기능을 활용할 수 있게 됐다. 네이버 웨일 브라우저 화면에서 문서 작업이 더욱 편리해진 셈이다.\n폴라리스오피스와 네이버 웨일 양사는 웹 기반 문서 SW 시장 확장을 위해 이용자들에게 더욱 다양한 서비스를 제공할 예정이다. '유저퍼스트' 철학을 기반으로 다양한 연령대의 사용자를 확보하고 있는 네이버 웨일과 전 세계 1억2200만 사용자를 보유한 폴라리스 오피스의 시너지 역량을 극대화할 계획이다.\n웹 기반 문서 SW는 언제 어디서든 문서 작성과 공유가 용이하고 문서 작업을 빠르게 수행할 수 있다는 장점이 있다. 클라우드 기술을 활용해 문서 저장 및 공유가 간편하고 다양한 기기와 플랫폼에서 작업이 가능해 사용자들은 원격 업무 환경에서도 자유롭게 일할 수 있다.\n폴라리스오피스 관계자는 ""원격근무가 잦은 현대사회에서 웹 기반 문서 SW의 필요성과 역할은 더욱 커질 것으로 예상한다""며 ""그간 뷰어 기능으로 웨일 브라우저에서 HWP, MS 오피스 문서 확인만 가능했지만 이제 자유로운 문서 편집도 가능해졌다""고 말했다.\n이어 ""웹 오피스 시장을 선도적으로 주도해 사용자들의 경험을 향상시키기 위해 노력할 것""이라며 ""이러한 노력은 새로운 시장을 창출하고 사용자들이 보다 쉽고 편리하게 일을 수행할 수 있도록 도와줄 것""이라고 설명했다.\n한편 폴라리스오피스는 이번 서비스 연동을 기념해 네이버 웨일을 통해 가입한 회원들에게 '폴라리스 오피스 프로' 1개월권을 추가로 제공한다.\n장효원 기자 specialjhw@asiae.co.kr"
6625baee8c913b31d0c39b88,"폴라리스오피스, 네이버 웨일북에 이어 웨일 브라우저에도 연동된다",2023. 4. 21. 08:34,,"폴라리스오피스는 네이버 웨일 브라우저에 문서 뷰어 뿐만 아니라 편집, 저장 기능을 모두 갖춘 웹 기반 오피스 소프트웨어(SW) 솔루션을 연동했다고 21일 밝혔다.\n네이버 웨일 브라우저 사용자들은 별도의 프로그램 설치 없이도 '폴라리스 오피스 웹'을 이용해 한글(HWP), MS 오피스 등의 문서 편집 기능을 활용할 수 있게 됐다. 네이버 웨일 브라우저 화면에서 문서 작업이 더욱 편리해진 셈이다.\n폴라리스오피스와 네이버 웨일 양사는 웹 기반 문서 SW 시장 확장을 위해 이용자들에게 더욱 다양한 서비스를 제공할 예정이다. '유저퍼스트' 철학을 기반으로 다양한 연령대의 사용자를 확보하고 있는 네이버 웨일과 전 세계 1억2200만 사용자를 보유한 폴라리스 오피스의 시너지 역량을 극대화할 계획이다.\n웹 기반 문서 SW는 언제 어디서든 문서 작성과 공유가 용이하고 문서 작업을 빠르게 수행할 수 있다는 장점이 있다. 클라우드 기술을 활용해 문서 저장 및 공유가 간편하고 다양한 기기와 플랫폼에서 작업이 가능해 사용자들은 원격 업무 환경에서도 자유롭게 일할 수 있다.\n폴라리스오피스 관계자는 ""원격근무가 잦은 현대사회에서 웹 기반 문서 SW의 필요성과 역할은 더욱 커질 것으로 예상한다""며 ""그간 뷰어 기능으로 웨일 브라우저에서 HWP, MS 오피스 문서 확인만 가능했지만 이제 자유로운 문서 편집도 가능해졌다""고 말했다.\n이어 ""웹 오피스 시장을 선도적으로 주도해 사용자들의 경험을 향상시키기 위해 노력할 것""이라며 ""이러한 노력은 새로운 시장을 창출하고 사용자들이 보다 쉽고 편리하게 일을 수행할 수 있도록 도와줄 것""이라고 설명했다.\n한편 폴라리스오피스는 이번 서비스 연동을 기념해 네이버 웨일을 통해 가입한 회원들에게 '폴라리스 오피스 프로' 1개월권을 추가로 제공한다. 폴라리스 오피스의 다양한 유료기능을 체험해 볼 수 있는 기회다\n김건우 기자 jai@mt.co.kr"
6625baf48c913b31d0c39b89,"폴라리스오피스, 네이버 웨일북 이어 웨일 브라우저에도 연동",2023. 4. 21. 08:39,,"[이데일리 이정현 기자] 폴라리스오피스(041020)는 네이버 웨일 브라우저에 문서 뷰어 뿐만 아니라 편집, 저장 기능을 모두 갖춘 웹 기반 오피스 소프트웨어(SW) 솔루션을 연동했다고 21일 밝혔다.\n이날 폴라리스오피스에 따르면 네이버 웨일 브라우저 사용자들은 별도의 프로그램 설치 없이도 ‘폴라리스 오피스 웹’을 이용해 한글(HWP), MS 오피스 등의 문서 편집 기능을 활용할 수 있게 됐다. 네이버 웨일 브라우저 화면에서 문서 작업이 더욱 편리해진 셈이다.\n폴라리스오피스와 네이버 웨일 양사는 웹 기반 문서 SW 시장 확장을 위해 이용자들에게 더욱 다양한 서비스를 제공할 예정이다. ‘유저퍼스트’ 철학을 기반으로 다양한 연령대의 사용자를 확보하고 있는 네이버 웨일과 전 세계 1억2천2백만 사용자를 보유한 폴라리스 오피스의 시너지 역량을 극대화할 계획이다.\n웹 기반 문서 SW는 언제 어디서든 문서 작성과 공유가 용이하고 문서 작업을 빠르게 수행할 수 있다는 장점이 있다. 클라우드 기술을 활용해 문서 저장 및 공유가 간편하고 다양한 기기와 플랫폼에서 작업이 가능해 사용자들은 원격 업무 환경에서도 자유롭게 일할 수 있다.\n폴라리스오피스 관계자는 “원격근무가 잦은 현대사회에서 웹 기반 문서 SW의 필요성과 역할은 더욱 커질 것으로 예상한다”며 “그간 뷰어 기능으로 웨일 브라우저에서 HWP, MS 오피스 문서 확인만 가능했지만 이제 자유로운 문서 편집도 가능해졌다”고 말했다.\n이어 “웹 오피스 시장을 선도적으로 주도해 사용자들의 경험을 향상시키기 위해 노력할 것”이라며 “이러한 노력은 새로운 시장을 창출하고 사용자들이 보다 쉽고 편리하게 일을 수행할 수 있도록 도와줄 것”이라고 설명했다.\n폴라리스오피스는 이번 서비스 연동을 기념해 네이버 웨일을 통해 가입한 회원들에게 ‘폴라리스 오피스 프로’ 1개월권을 추가로 제공하기로 했다.\n이정현 (seiji@edaily.co.kr)"
6625bafa8c913b31d0c39b8a,"""웨일브라우저에서 문서 편집 쉽게""…네이버·폴라리스오피스 협력",2023. 4. 21. 09:15,,"네이버 웨일, '폴라리스오피스' 웹 지원 [이데일리 김국배 기자] 네이버는 자사 웹브라우저인 웨일 브라우저에서 웹 기반 문서 작업 소프트웨어(SW) ‘폴라리스오피스 웹’을 사용할 수 있도록 지원한다고 21일 밝혔다.\n네이버는 웨일 브라우저에 ‘오피스 문서 뷰어’를 기본 탑재해 한글(HWP), 마이크로소프트 오피스 등 문서를 브라우저에서 바로 확인할 수 있도록 해왔다. 이번 연동을 통해 이용자들은 별도의 프로그램을 설치하지 않아도 웨일 브라우저에서 문서 편집을 자유롭게 할 수 있다.\n네이버와 폴라리스오피스는 지난 20201년 웨일북 내 폴라리스오피스 서비스 제공을 위한 업무 협약을 체결한 이래로 지속적으로 협력해왔다. 향후에도 웹 기술력과 서비스 노하우를 결합해 웹 기반 문서 SW 부분에서 협업을 이어갈 계획이다. 웹 기반 문서 SW는 프로그램을 설치하거나 로그인하지 않아도 언제 어디서든 문서를 작성하고 공유할 수 있다는 점이 특징이다.\n김효 네이버클라우드 이사는 “‘유저 퍼스트’ 철학을 기반으로 다양한 연령대의 사용자를 확보하고 있는 네이버 웨일과 전 세계 1억2200만명의 사용자를 보유한 폴라리스오피스의 시너지가 기대된다”며 “이용자들에게 한층 편리한 브라우저 경험을 제공하기 위해 폴라리스오피스와 함께 다양한 웹 기반 서비스를 구상해 나갈 예정”이라고 말했다.\n이해석 폴라리스오피스 부사장은 “원격근무가 잦은 현대사회에서 웹 기반 문서 SW의 필요성과 역할은 더욱 커질 것”이라며 “웹 오피스 시장을 선도적으로 주도해 사용자들의 경험을 향상시키기 위해 노력하겠다”고 했다.\n김국배 (vermeer@edaily.co.kr)"
6625bb008c913b31d0c39b8b,"네이버 웨일 브라우저, '폴라리스오피스'로 문서 편집 가능해진다",2023. 4. 21. 09:37,,"웹 기반 문서 소프트웨어…프로그램 설치 없이 문서 편집 네이버 제공.\n(서울=뉴스1) 남해인 기자 = 네이버(035420)는 웨일 브라우저에서 웹 기반 문서작업 소프트웨어 '폴라리스오피스 웹'을 사용할 수 있게 됐다고 21일 밝혔다.\n웨일 브라우저는 '오피스 문서 뷰어'를 기본 탑재해 한글(HWP), 마이크로소프트(MS) 오피스 문서를 브라우저에서 바로 확인할 수 있게 지원해왔다. 이용자들은 별도의 프로그램을 설치하지 않아도 웨일 브라우저에서 문서 편집을 자유롭게 할 수 있게 됐다.\n웹 기반 문서 소프트웨어는 프로그램을 설치하거나 로그인하지 않아도 문서를 작성하고 공유할 수 있다. 클라우드 기술을 활용해 다양한 기기와 플랫폼에서 작업을 할 수 있다.\n김효 네이버클라우드 이사는 ""'유저퍼스트' 철학을 기반으로 다양한 연령대의 사용자를 확보하고 있는 네이버 웨일과 전 세계 1억2200만 사용자를 보유한 폴라리스오피스의 시너지가 기대된다""며 ""이용자들에게 한층 편리한 브라우저 경험을 제공하기 위해 폴라리스오피스와 함께 다양한 웹 기반 서비스를 구상해 나갈 예정""이라고 말했다.\n이해석 폴라리스오피스 부사장은 ""원격근무가 잦은 현대사회에서 웹 기반 문서 소프트웨어의 필요성과 역할은 더욱 커질 것으로 예상한다""며 ""그간 뷰어 기능으로 웨일 브라우저에서 한글, MS 오피스 문서 확인만 가능했지만 이제 자유로운 문서 편집도 가능해졌다""고 전했다.\n네이버 웨일과 폴라리스오피스는 2021년 '웨일북 내 폴라리스오피스 서비스 제공을 위한 업무 협약'을 체결한 이래 상호 협력해왔다. 두 회사는 웹 기반 문서 소프트웨어 부문에서 협업을 이어갈 계획이다.\nhi_nam@news1.kr"
6625bb0a8c913b31d0c39b8c,"폴라리스오피스, 네이버 웨일에 SW 솔루션 연동",2023. 4. 21. 09:38,,"폴라리스오피스, 네이버 웨일에 SW 솔루션 연동\n\n[파이낸셜뉴스] 오피스 소프트웨어(SW) 전문기업 폴라리스오피스는 네이버 웨일 브라우저에 웹 기반 오피스 소프트웨어(SW) 솔루션을 연동했다고 21일 밝혔다.\n네이버 웨일 브라우저 사용자들은 별도의 프로그램 설치 없이 ‘폴라리스 오피스 웹’을 이용해 한글(HWP)과 마이크로소프트(MS) 오피스의 문서 편집 기능을 활용할 수 있다.\n폴라리스오피스와 네이버 웨일은 웹 기반 문서 소프트웨어 시장 확장을 위해 이용자들에게 더욱 다양한 서비스를 제공할 예정이다. 폴라리스오피스는 전 세계 1억2200만명의 사용자를 보유하고 있다.\n폴라리스오피스 관계자는 ""원격 근무가 잦은 현대사회에서 웹 기반 문서 소프트웨어의 필요성과 역할은 더욱 커질 것""이라며 ""지금까지는 웨일 브라우저에서 HWP, MS 오피스 문서에 대한 뷰어 기능만 가능했지만 이제는 문서 편집도 가능해졌다""고 말했다.\n이어 ""웹 오피스 시장을 선도적으로 주도해 사용자들의 경험을 향상시키기 위해 노력할 것""이라며 ""새로운 시장을 창출하고, 사용자들이 더욱 쉽고 편리하게 일을 수행할 수 있도록 도울 것""이라고 전했다."
6625bb108c913b31d0c39b8d,"네이버 웨일 브라우저, ‘폴라리스오피스’ 기반 문서작업 지원한다",2023. 4. 21. 10:25,,"웹 내 HWP·MS 오피스 등 문서작업 사용 가능 네이버 웨일 브라우저.ⓒ네이버\n네이버는 웨일 브라우저에서 ▲문서 뷰어 ▲편집 ▲저장 ▲공유 기능을 모두 갖춘 웹 기반 문서작업 SW(소프트웨어)인 ‘폴라리스오피스 웹’을 사용할 수 있다고 21일 밝혔다.\n\n웨일 브라우저는 오피스 문서 뷰어를 기본적으로 탑재해 한글(HWP), MS 오피스 등 문서를 브라우저에서 바로 확인할 수 있도록 지원해 왔다. 이번 연동을 통해, 이용자들은 별도의 프로그램을 설치하지 않아도 웨일 브라우저에서 문서 편집도 자유롭게 할 수 있게 됐다.\n\n네이버 웨일과 폴라리스오피스는 2021년 ‘웨일북 내 폴라리스오피스 서비스 제공을 위한 업무 협약’을 체결한 이후 웹 기반 서비스제공을 위해 상호 협력해 왔다. 양사는 각 회사의 웹 기술력과 서비스 노하우를 결합해 웹 기반 문서 SW 부문에서 협업을 이어갈 계획이다.\n\n웹 기반 문서 SW는 프로그램을 설치하거나 로그인하지 않아도, 언제 어디서든 문서를 작성하고 공유할 수 있다는 점이 특징이다. 클라우드 기술을 활용해 다양한 기기와 플랫폼에서 작업을 할 수 있기에, 원격 업무 환경에서 특히 유용하다.\n\n네이버클라우드 김효 이사는 “‘유저퍼스트’ 철학을 기반으로 다양한 연령대의 사용자를 확보하고 있는 네이버 웨일과 전 세계 1억 2천2백만 사용자를 보유한 폴라리스오피스의 시너지가 기대된다”며 “이용자들에게 한층 편리한 브라우저 경험을 제공하기 위해 폴라리스오피스와 함께 다양한 웹 기반 서비스를 구상해 나갈 예정”이라고 말했다.\n\n이해석 폴라리스오피스 부사장은 ""원격근무가 잦은 현대사회에서 웹 기반 문서 SW의 필요성과 역할은 더욱 커질 것으로 예상한다""며 ""그간 뷰어 기능으로 웨일 브라우저에서 한글(HWP), MS 오피스 문서 확인만 가능했지만 이제 자유로운 문서 편집도 가능해졌다""라고 말했다. 이어 ""웹 오피스 시장을 선도적으로 주도해 사용자들의 경험을 향상시키기 위해 노력할 것""이라며 ""이러한 노력은 새로운 시장을 창출하고 사용자들이 보다 쉽고 편리하게 일을 수행할 수 있도록 도와줄 것""이라고 설명했다.\n\n한편, 폴라리스오피스는 이번 서비스 연동을 기념해 네이버 웨일을 통해 가입한 회원들에게 ‘폴라리스오피스 프로’ 1개월권을 추가로 제공한다. 폴라리스오피스 프로를 통해 ▲클라우드 스토리지 100GB 제공 ▲애니메이션과 같은 고급 문서 편집 기능 ▲PDF 변환 등 폴라리스오피스의 다양한 유료기능을 체험해 볼 수 있다."
6625bb168c913b31d0c39b8e,"네이버 웨일 브라우저, '폴라리스오피스' 기반 문서작업 지원",2023. 4. 21. 10:52,,"네이버는 웨일 브라우저에서 문서 뷰어, 편집, 저장, 공유 기능을 갖춘 웹 기반 문서작업 소프트웨어 '폴라리스오피스 웹'을 사용할 수 있도록 서비스를 연동한다고 21일 밝혔다.\n네이버 웨일 브라우저. [자료:네이버]\n이번 연동을 통해 이용자들은 별도 프로그램을 설치하지 않아도 웨일 브라우저에서 문서 편집도 자유롭게 할 수 있다.\n네이버 웨일과 폴라리스오피스는 2021년 '웨일북 내 폴라리스오피스 서비스 제공을 위한 업무 협약'을 체결한 이래 이용자들에게 안정적인 웹 기반 서비스를 제공하기 위해 상호 협력해왔다. 양사는 각 회사의 웹 기술력과 서비스 노하우를 결합해 웹 기반 문서 SW 부문에서 협업을 이어갈 계획이다.\n웹 기반 문서 SW는 프로그램을 설치하거나 로그인하지 않아도, 언제 어디서든 문서를 작성하고 공유할 수 있다. 클라우드 기술을 활용해 다양한 기기와 플랫폼에서 작업을 할 수 있어 원격 업무 환경에서 유용하다.\n김효 네이버클라우드 이사는 “유저퍼스트 철학을 기반으로 다양한 연령대의 사용자를 확보하고 있는 네이버 웨일과 전 세계 1억 2200만 사용자를 보유한 폴라리스오피스의 시너지가 기대된다”라고 말했다.\n폴라리스오피스는 이번 서비스 연동을 기념해 네이버 웨일을 통해 가입한 회원들에게 '폴라리스오피스 프로' 1개월권을 추가로 제공한다.\n함봉균기자 hbkone@etnews.com"
6625bb1c8c913b31d0c39b8f,"웨일 브라우저, ‘폴라리스오피스’ 기반 문서작업 지원",2023. 4. 21. 11:16,,"별도 프로그램 설치 없이 웨일 브라우저서 자유로운 문서 편집 가능 (지디넷코리아=안희정 기자)네이버는 웨일 브라우저에서 웹기반 문서작업 SW(소프트웨어)인 ‘폴라리스오피스 웹’을 사용할 수 있다고 21일 밝혔다. 폴라리스오피스웹에는 ▲문서 뷰어 ▲편집 ▲저장 ▲공유 기능이 포함돼있다. \n웨일 브라우저는 ‘오피스 문서 뷰어’를 기본적으로 탑재해 한글(HWP), MS 오피스 등 문서를 브라우저에서 바로 확인할 수 있도록 지원해왔다. 이번 연동을 통해, 이용자들은 별도의 프로그램을 설치하지 않아도 웨일 브라우저에서 문서 편집도 자유롭게 할 수 있게 됐다.\n네이버 웨일과 폴라리스오피스는 2021년 ‘웨일북 내 폴라리스오피스 서비스 제공을 위한 업무 협약’을 체결한 이래로, 이용자들에게 안정적인 웹 기반 서비스를 제공하기 위해 상호 협력해왔다. \n네이버 웨일 브라우저\n양사는 각 회사의 웹 기술력과 서비스 노하우를 결합해 웹 기반 문서 SW 부문에서 협업을 이어갈 계획이다. 웹 기반 문서 SW는 프로그램을 설치하거나 로그인하지 않아도, 언제 어디서든 문서를 작성하고 공유할 수 있다는 점이 특징이다. 클라우드 기술을 활용해 다양한 기기와 플랫폼에서 작업을 할 수 있기에, 원격 업무 환경에서 특히 유용하다.\n폴라리스오피스는 이번 서비스 연동을 기념해 네이버 웨일을 통해 가입한 회원들에게 ‘폴라리스오피스 프로’ 1개월권을 추가로 제공한다. 폴라리스오피스 프로를 통해 ▲클라우드 스토리지 100GB 제공 ▲애니메이션과 같은 고급 문서 편집 기능 ▲PDF 변환 등 폴라리스오피스의 다양한 유료기능을 체험해 볼 수 있다.\n네이버클라우드 김효 이사는 “‘유저퍼스트’ 철학을 기반으로 다양한 연령대의 사용자를 확보하고 있는 네이버 웨일과 전 세계 1억 2천2백만 사용자를 보유한 폴라리스오피스의 시너지가 기대된다”며 “이용자들에게 한층 편리한 브라우저 경험을 제공하기 위해 폴라리스오피스와 함께 다양한 웹 기반 서비스를 구상해 나갈 예정”이라고 말했다.\n이해석 폴라리스오피스 부사장은 ""원격근무가 잦은 현대사회에서 웹 기반 문서 SW의 필요성과 역할은 더욱 커질 것으로 예상한다""면서 ""그간 뷰어 기능으로 웨일 브라우저에서 한글(HWP), MS 오피스 문서 확인만 가능했지만 이제 자유로운 문서 편집도 가능해졌다""고 밝혔다. 이어 ""웹 오피스 시장을 선도적으로 주도해 사용자들의 경험을 향상시키기 위해 노력할 것""이라며 ""이런 노력은 새로운 시장을 창출하고 사용자들이 보다 쉽고 편리하게 일을 수행할 수 있도록 도와줄 것""이라고 설명했다.\n안희정 기자(hjan@zdnet.co.kr)"
6625bb228c913b31d0c39b90,'꼰대' 상사를 가르는 기준…암표 걱정 없는 '티켓팅' 시스템 출시 [Geeks' Briefing],2023. 4. 21. 14:48,,"한국경제신문의 프리미엄 스타트업 미디어 플랫폼 긱스(Geeks)가 21일 스타트업 뉴스를 브리핑합니다.\n요즘 팀장,임원은... '대화 즐김' '관행 개선'\n평판 조회 기반의 인재 검증 플랫폼 스펙터가 구직자 5만 명을 대상으로 직급별 성향을 분석한 자료를 발표했다. 임원급과 팀장급의 경우 지난해 조사에서는 주요 성향이 ‘시간에 예민’하고 ‘야근이 잦은 편’이었는데 올해 1분기에는 ‘대화를 즐김’ 성향이 상위권에 오르고, ‘야근이 잦은 편’ 성향은 하위권으로 내려갔다. 스펙터는 워라밸(일과 삶의 균형)을 중시하고 직급과 관계없이 자유롭게 소통하는 조직문화를 선호하는 분위기가 반영된 것으로 분석했다. 임원급에서 작년 4분기까지 주요 성향으로 언급되던 ‘리더’ 키워드가 올해 1분기에는 사라지고, ‘관행을 개선’ 성향이 상위권에 등장했다. 이는 개선 사항을 제시하고 새로운 도전을 즐긴다는 것을 의미한다.\n암표·되팔이 걱정 없는 '크립토배지' 티켓팅 시스템 도입\n개발자 없이도 유니콘이 되게 돕는 웹3 테크기업 캔(CAN)이 21일 폐막한 글로벌 DAO(탈중앙화 자율조직) 이벤트인 '서울바운드'에 신원 도용 걱정 없는 크립토배지 티케팅 시스템을 제공했다. 크립토배지는 NFT(대체불가능토큰)와 비슷하지만 받은 후에 다른 사람에게 전송하거나 판매할 수 없는 토큰이다. 참가자가 티켓을 구매하면 자신의 프로필에 크립토배지가 도착하고, 행사장에서는 별도의 신원확인 없이 프로필에 있는 크립토배지로 빠르게 입장할 수 있다. 또 암표나 재거래로 인한 위험을 막을 수 있는 장점이 있다.\n불면증 치료제 웰트에 분산형 임상 솔루션(DCT) 적용\n국내 2호 디지털 치료제 ‘WELT-I’의 확증 임상시험에 의료 데이터 플랫폼 기업 제이앤피메디의 분산형 임상시험(DCT) 솔루션이 적용됐다. 웰트가 개발한 WELT-I는 애플리케이션 형태의 수면 장애 치료 소프트웨어다. 국내 최초로 DCT를 통한 디지털 치료제 확증 임상시험 완료 및 디지털 의료기기 품목 허가 취득에 성공한 경우다. DCT는 환자 모집부터 디지털 기기를 활용해 진단, 임상 데이터 수집, 원격 모니터링, 원격 처방을 아우르는 임상 방식이다.\n디사일로, 에비드넷과 안전한 의료 데이터 협업 강화\n네이버 D2SF가 투자한 프라이버시 기술 스타트업 디사일로가 의료 데이터 전문 기업 에비드넷과 의료 데이터 분석 플랫폼 고도화에 나선다. 디사일로는 암호화한 상태에서 데이터 연산이 가능한 동형암호 기술을 활용해 데이터 공급자의 원본 데이터를 노출하지 않고 수요자가 필요한 통계 분석을 수행할 수 있는 제품을 개발하고 있다. 이번 협업을 통해 에비드넷의 플랫폼 '피더넷'의 의료 빅데이터에 디사일로의 동형암호 기술을 공동으로 적용할 예정이다.\n\n웨일 브라우저, ‘폴라리스오피스’ 기반 문서작업 지원\n웨일 브라우저에서 ▲문서 뷰어 ▲편집 ▲저장 ▲공유 기능을 모두 갖춘 웹 기반 문서작업 SW(소프트웨어)인 ‘폴라리스오피스 웹’을 사용할 수 있게 됐다. 웨일 브라우저는 ‘오피스 문서 뷰어’를 기본적으로 탑재해 한글(HWP), MS 오피스 등 문서를 브라우저에서 바로 확인할 수 있도록 지원해왔다. 이번 연동을 통해, 이용자들은 별도의 프로그램을 설치하지 않아도 웨일 브라우저에서 문서 편집도 자유롭게 할 수 있게 됐다.\n비토즈월드 랭킹 시즌 2 성료... 1위 유저 370만 트립캐시 획득\n트립비토즈가 지난 1월부터 3개월 간 진행한 비토즈월드 랭킹 시즌 2를 성공적으로 마무리했다. 트립비토즈의 ‘랭킹’은 사용자들이 직접 찍은 여행 영상을 올리면서 순위 경쟁을 하고, 앱 내 지역과 숙소를 정복하는 서비스다. 시즌 2 기간 참여 영상 수는 총 1만1281개로 시즌 1 대비 135% 증가했다. 국내에서 순위 경쟁이 치열했던 지역은 강원, 경기, 전남 순이었다. 시즌 1과 비교해 서울과 제주도 대신 경기와 전남이 부상한 것이 특징이다. 일본은 지바현, 후쿠오카현, 오사카부 순으로 경쟁을 벌였다. 한국과 일본 두 국가에서 1위를 차지한 유저는 약 370만 트립캐시를 획득했다. 이 유저는 한국 지역 영상 426개와 일본 지역 영상 60개를 업로드했다.\n서울대, 입주기업 모집 경진대회 진행\n서울대와 관악구청이 2차 서울대 캠퍼스타운 입주기업 모집 경진대회(추천형)를 진행한다. 서울대 캠퍼스타운 사업단은 2020년 이후 현재까지 83개 스타트업을 발굴했으며, 올해까지 글로벌 경쟁력이 있는 스타트업 100곳을 양성한다는 목표다. 이번 선발 규모는 총 8팀 이내다. 모집 대상은 창업 3년 이내 초기 기업으로, 대표자 연령이 만 39세 이하인 청년 창업기업이다. 중소벤처기업에 등록된 액셀러레이터, 팁스(TIPS) 운영기관 및 벤처캐피털(VC)이 추천한 기업만 해당 기관이 발급한 추천서를 제출해 지원할 수 있다. 다음 달 7일까지 사업단 홈페이지를 통해 지원할 수 있다.\n허란 기자 why@hankyung.com\n▶ 해외투자 '한경 글로벌마켓'과 함께하세요\n▶ 한국경제신문과 WSJ, 모바일한경으로 보세요"
6625bb298c913b31d0c39b91,"웨일 브라우저, ‘폴라리스오피스’ 기반 문서작업 지원",2023. 4. 25. 15:01,,"이제 웨일 브라우저에서 ▲문서 뷰어 ▲편집 ▲저장 ▲공유 기능을 모두 갖춘 웹 기반 문서작업 SW(소프트웨어)인 ‘폴라리스오피스 웹’을 사용할 수 있게 됐다.\n \n웨일 브라우저는 ‘오피스 문서 뷰어’를 기본적으로 탑재해 한글(HWP), MS 오피스 등 문서를 브라우저에서 바로 확인할 수 있도록 지원해 왔다. \n이번 연동을 통해 이용자들은 별도의 프로그램을 설치하지 않아도 웨일 브라우저에서 문서 편집도 자유롭게 할 수 있게 됐다.\n네이버 웨일과 폴라리스오피스는 2021년 ‘웨일북 내 폴라리스오피스 서비스 제공을 위한 업무 협약’을 체결한 이래로, 이용자들에게 안정적인 웹 기반 서비스를 제공하기 위해 상호 협력해왔다. \n양사는 각 회사의 웹 기술력과 서비스 노하우를 결합해 웹 기반 문서 SW 부문에서 협업을 이어갈 계획이다. 웹 기반 문서 SW는 프로그램을 설치하거나 로그인하지 않아도, 언제 어디서든 문서를 작성하고 공유할 수 있다는 점이 특징이다. 클라우드 기술을 활용해 다양한 기기와 플랫폼에서 작업을 할 수 있기에, 원격 업무 환경에서 특히 유용하다.\n네이버클라우드 김효 이사는 “‘유저퍼스트’ 철학을 기반으로 다양한 연령대의 사용자를 확보하고 있는 네이버 웨일과 전 세계 1억2200만 사용자를 보유한 폴라리스오피스의 시너지가 기대된다”며 “이용자들에게 한층 편리한 브라우저 경험을 제공하기 위해 폴라리스오피스와 함께 다양한 웹 기반 서비스를 구상해 나갈 예정”이라고 말했다.\n이해석 폴라리스오피스 부사장은 “원격근무가 잦은 현대사회에서 웹 기반 문서 SW의 필요성과 역할은 더욱 커질 것으로 예상한다”며 “그간 뷰어 기능으로 웨일 브라우저에서 한글(HWP), MS 오피스 문서 확인만 가능했지만 이제 자유로운 문서 편집도 가능해졌다”고 말했다. \n이어 “웹 오피스 시장을 선도적으로 주도해 사용자들의 경험을 향상시키기 위해 노력할 것”이라며 “이러한 노력은 새로운 시장을 창출하고 사용자들이 보다 쉽고 편리하게 일을 수행할 수 있도록 도와줄 것”이라고 설명했다.\n폴라리스오피스는 이번 서비스 연동을 기념해 네이버 웨일을 통해 가입한 회원들에게 ‘폴라리스오피스 프로’ 1개월권을 추가로 제공한다. 폴라리스오피스 프로를 통해 ▲클라우드 스토리지 100GB 제공 ▲애니메이션과 같은 고급 문서 편집 기능 ▲PDF 변환 등 폴라리스오피스의 다양한 유료기능을 체험해 볼 수 있다. \n현화영 기자 hhy@segye.com"
6625bb2f8c913b31d0c39b92,오늘의 증시 메모[4월 28일],2023. 4. 27. 13:38,,"[서울경제]\n<유가증권>\n▲보통주추가상장=와이투솔루션(011690)·대유에이텍·CJ CGV(국내CB) 테이팩스(055490)(주식매수선택권행사) ▲상호변경=현대일렉트릭(267260)→HD현대일렉트릭 ▲주권변경상장=더블유게임즈(192080)·에이블씨엔씨(078520)(주식소각) ▲신규상장=삼성 레버리지 천연가스 선물 ETN C(530111) ▲매매거래정지=대한전선(001440)(주식 병합)\n<코스닥>\n▲보통주추가상장=레고켐바이오·핑거·에이프릴바이오·마음AI·원텍·수젠텍·티움바이오·선익시스템·플라즈맵·래몽래인·디이엔티(주식매수선택권행사) 전진바이오팜·오스테오닉·이브이첨단소재·코센·한일진공·웨이버스·폴라리스오피스·소니드·구영테크(국내CB) 동일기연(032960)·HLB·셀트리온헬스케어(주식배당) 원준(382840)(신주인수권행사) 이엠앤아이(유상 제3자배정) 비츠로시스(유상) HLB생명과학(주식배당,국내BW) ▲상호변경=에스엘바이오닉스(214310)→에스엘에너지 IBKS제18호스팩(424760)→벨로크 ▲주권변경상장=우주일렉트로(065680)·필옵틱스(161580)(주식소각) ▲신규상장=슈어소프트테크(298830) ▲상장폐지=엔에이치스팩22호(396770)(스팩소멸합병)\n김현옥 기자 ok@sedaily.com"
